team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
BOS,2026-04-29,R,15,4,1,0,2,0.2667,0.0667,0.0000,0.1333,BOS_vs_R,0.1680,0.0777,0.0257,0.1724,0.1574,0.0850,0.0180,0.1929,0.1838,0.0825,0.0168,0.1991,0.1782,0.0793,0.0179,0.2058,0.1782,0.0793,0.0179,0.2058,0.1782,0.0793,0.0179,0.2058
BOS,2026-05-01,R,26,3,1,1,8,0.1154,0.0385,0.0385,0.3077,BOS_vs_R,0.1908,0.0720,0.0257,0.1761,0.1841,0.0916,0.0180,0.1812,0.1850,0.0802,0.0150,0.1907,0.1837,0.0785,0.0167,0.2013,0.1837,0.0785,0.0167,0.2013,0.1837,0.0785,0.0167,0.2013
BOS,2026-05-02,R,34,7,6,0,6,0.2059,0.1765,0.0000,0.1765,BOS_vs_R,0.1842,0.0728,0.0266,0.2016,0.1706,0.0872,0.0219,0.1870,0.1670,0.0829,0.0177,0.2008,0.1797,0.0761,0.0180,0.2075,0.1797,0.0761,0.0180,0.2075,0.1797,0.0761,0.0180,0.2075
BOS,2026-05-03,R,39,10,4,1,8,0.2564,0.1026,0.0256,0.2051,BOS_vs_R,0.1904,0.0903,0.0228,0.1882,0.1764,0.0826,0.0219,0.1824,0.1733,0.0871,0.0156,0.1903,0.1812,0.0817,0.0170,0.2058,0.1812,0.0817,0.0170,0.2058,0.1812,0.0817,0.0170,0.2058
BOS,2026-05-04,R,29,8,2,1,7,0.2759,0.0690,0.0345,0.2414,BOS_vs_R,0.2133,0.0912,0.0172,0.1853,0.1913,0.0821,0.0244,0.1922,0.1727,0.0881,0.0174,0.1965,0.1851,0.0828,0.0175,0.2058,0.1851,0.0828,0.0175,0.2058,0.1851,0.0828,0.0175,0.2058
BOS,2026-05-05,R,18,6,1,0,3,0.3333,0.0556,0.0000,0.1667,BOS_vs_R,0.2282,0.0806,0.0181,0.2035,0.2028,0.0858,0.0246,0.2035,0.1924,0.0931,0.0199,0.1959,0.1897,0.0821,0.0183,0.2075,0.1897,0.0821,0.0183,0.2075,0.1897,0.0821,0.0183,0.2075
BOS,2026-05-06,R,37,14,7,0,4,0.3784,0.1892,0.0000,0.1081,BOS_vs_R,0.2520,0.0727,0.0141,0.1955,0.2199,0.0859,0.0219,0.1931,0.1984,0.0911,0.0199,0.1900,0.1965,0.0808,0.0175,0.2056,0.1965,0.0808,0.0175,0.2056,0.1965,0.0808,0.0175,0.2056
BOS,2026-05-07,R,30,5,1,0,5,0.1667,0.0333,0.0000,0.1667,BOS_vs_R,0.2617,0.0997,0.0141,0.1913,0.2480,0.0952,0.0155,0.1813,0.2148,0.0887,0.0199,0.1818,0.2098,0.0883,0.0159,0.1965,0.2048,0.0858,0.0167,0.2012,0.2048,0.0858,0.0167,0.2012
BOS,2026-05-08,R,34,7,4,2,4,0.2059,0.1176,0.0588,0.1176,BOS_vs_R,0.2474,0.0949,0.0141,0.1960,0.2476,0.0842,0.0126,0.1866,0.2191,0.0834,0.0199,0.1861,0.2058,0.0851,0.0147,0.1925,0.2031,0.0835,0.0159,0.1997,0.2031,0.0835,0.0159,0.1997
BOS,2026-05-10,R,34,5,1,0,8,0.1471,0.0294,0.0000,0.2353,BOS_vs_R,0.2603,0.1062,0.0170,0.1689,0.2515,0.0849,0.0157,0.1761,0.2223,0.0895,0.0218,0.1853,0.1981,0.0907,0.0175,0.1902,0.2032,0.0849,0.0177,0.1962,0.2032,0.0849,0.0177,0.1962
BOS,2026-05-12,R,32,6,1,0,7,0.1875,0.0312,0.0000,0.2188,BOS_vs_R,0.2519,0.0852,0.0170,0.1773,0.2352,0.0878,0.0157,0.1858,0.2212,0.0878,0.0199,0.1828,0.1995,0.0865,0.0161,0.1859,0.2010,0.0827,0.0170,0.1978,0.2010,0.0827,0.0170,0.1978
BOS,2026-05-13,R,25,7,0,2,6,0.2800,0.0000,0.0800,0.2400,BOS_vs_R,0.2421,0.0751,0.0133,0.1792,0.2272,0.0843,0.0157,0.1944,0.2277,0.0831,0.0153,0.1823,0.1959,0.0838,0.0161,0.1908,0.2005,0.0807,0.0164,0.1986,0.2005,0.0807,0.0164,0.1986
BOS,2026-05-14,R,8,5,1,0,1,0.6250,0.1250,0.0000,0.1250,BOS_vs_R,0.2427,0.0652,0.0198,0.1790,0.2437,0.0804,0.0199,0.1876,0.2354,0.0729,0.0189,0.1912,0.2092,0.0838,0.0199,0.1903,0.2034,0.0777,0.0187,0.2001,0.2034,0.0777,0.0187,0.2001
BOS,2026-05-15,R,35,8,4,1,6,0.2286,0.1143,0.0286,0.1714,BOS_vs_R,0.2844,0.0751,0.0198,0.1731,0.2856,0.0753,0.0199,0.1825,0.2682,0.0739,0.0170,0.1843,0.2270,0.0858,0.0199,0.1843,0.2185,0.0794,0.0180,0.1975,0.2185,0.0794,0.0180,0.1975
BOS,2026-05-16,R,32,3,0,1,7,0.0938,0.0000,0.0312,0.2188,BOS_vs_R,0.2630,0.0644,0.0239,0.1821,0.2828,0.0765,0.0202,0.1791,0.2623,0.0821,0.0190,0.1867,0.2309,0.0806,0.0212,0.1819,0.2188,0.0806,0.0184,0.1966,0.2188,0.0806,0.0184,0.1966
BOS,2026-05-17,R,37,7,1,0,9,0.1892,0.0270,0.0000,0.2432,BOS_vs_R,0.2525,0.0597,0.0284,0.1896,0.2646,0.0696,0.0199,0.1768,0.2500,0.0773,0.0212,0.1928,0.2302,0.0755,0.0227,0.1872,0.2146,0.0779,0.0188,0.1973,0.2146,0.0779,0.0188,0.1973
BOS,2026-05-18,R,39,8,3,1,9,0.2051,0.0769,0.0256,0.2308,BOS_vs_R,0.2502,0.0467,0.0200,0.2075,0.2502,0.0667,0.0199,0.1845,0.2552,0.0765,0.0185,0.1882,0.2316,0.0753,0.0212,0.1927,0.2176,0.0777,0.0177,0.1954,0.2138,0.0763,0.0182,0.1988
BOS,2026-05-19,R,30,7,1,1,11,0.2333,0.0333,0.0333,0.3667,BOS_vs_R,0.2584,0.0535,0.0236,0.2068,0.2329,0.0555,0.0224,0.1968,0.2552,0.0694,0.0203,0.1921,0.2336,0.0764,0.0211,0.1908,0.2161,0.0769,0.0177,0.1948,0.2136,0.0763,0.0185,0.1998
BOS,2026-05-20,R,34,10,2,1,9,0.2941,0.0588,0.0294,0.2647,BOS_vs_R,0.2650,0.0538,0.0284,0.2280,0.2395,0.0555,0.0258,0.2168,0.2535,0.0644,0.0209,0.2036,0.2401,0.0733,0.0196,0.1975,0.2117,0.0781,0.0189,0.2014,0.2142,0.0750,0.0189,0.2048
BOS,2026-05-22,R,14,5,2,0,0,0.3571,0.1429,0.0000,0.0000,BOS_vs_R,0.2670,0.0622,0.0212,0.2315,0.2484,0.0496,0.0228,0.2315,0.2549,0.0637,0.0205,0.2053,0.2460,0.0693,0.0197,0.2047,0.2176,0.0761,0.0189,0.1995,0.2165,0.0745,0.0192,0.2066
CHC,2026-04-12,L,8,1,2,0,1,0.1250,0.2500,0.0000,0.1250,CHC_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
CHC,2026-04-13,L,26,8,3,1,6,0.3077,0.1154,0.0385,0.2308,CHC_vs_L,0.1250,0.2500,0.0000,0.1250,0.1250,0.2500,0.0000,0.1250,0.1250,0.2500,0.0000,0.1250,0.1250,0.2500,0.0000,0.1250,0.1250,0.2500,0.0000,0.1250,0.1250,0.2500,0.0000,0.1250
CHC,2026-04-14,L,13,1,3,1,4,0.0769,0.2308,0.0769,0.3077,CHC_vs_L,0.2163,0.1827,0.0192,0.1779,0.2163,0.1827,0.0192,0.1779,0.2163,0.1827,0.0192,0.1779,0.2163,0.1827,0.0192,0.1779,0.2163,0.1827,0.0192,0.1779,0.2163,0.1827,0.0192,0.1779
CHC,2026-04-15,L,38,8,1,2,15,0.2105,0.0263,0.0526,0.3947,CHC_vs_L,0.1699,0.1987,0.0385,0.2212,0.1699,0.1987,0.0385,0.2212,0.1699,0.1987,0.0385,0.2212,0.1699,0.1987,0.0385,0.2212,0.1699,0.1987,0.0385,0.2212,0.1699,0.1987,0.0385,0.2212
CHC,2026-04-17,L,19,2,1,1,6,0.1053,0.0526,0.0526,0.3158,CHC_vs_L,0.1800,0.1556,0.0420,0.2645,0.1800,0.1556,0.0420,0.2645,0.1800,0.1556,0.0420,0.2645,0.1800,0.1556,0.0420,0.2645,0.1800,0.1556,0.0420,0.2645,0.1800,0.1556,0.0420,0.2645
CHC,2026-04-18,L,3,0,0,1,1,0.0000,0.0000,0.3333,0.3333,CHC_vs_L,0.1651,0.1350,0.0441,0.2748,0.1651,0.1350,0.0441,0.2748,0.1651,0.1350,0.0441,0.2748,0.1651,0.1350,0.0441,0.2748,0.1651,0.1350,0.0441,0.2748,0.1651,0.1350,0.0441,0.2748
CHC,2026-04-19,L,17,1,0,0,4,0.0588,0.0000,0.0000,0.2353,CHC_vs_L,0.1376,0.1125,0.0923,0.2846,0.1376,0.1125,0.0923,0.2846,0.1376,0.1125,0.0923,0.2846,0.1376,0.1125,0.0923,0.2846,0.1376,0.1125,0.0923,0.2846,0.1376,0.1125,0.0923,0.2846
CHC,2026-04-20,L,2,1,0,0,0,0.5000,0.0000,0.0000,0.0000,CHC_vs_L,0.1263,0.0964,0.0791,0.2775,0.1263,0.0964,0.0791,0.2775,0.1263,0.0964,0.0791,0.2775,0.1263,0.0964,0.0791,0.2775,0.1263,0.0964,0.0791,0.2775,0.1263,0.0964,0.0791,0.2775
CHC,2026-04-21,L,43,6,8,2,12,0.1395,0.1860,0.0465,0.2791,CHC_vs_L,0.1799,0.0607,0.0791,0.2597,0.1730,0.0844,0.0692,0.2428,0.1730,0.0844,0.0692,0.2428,0.1730,0.0844,0.0692,0.2428,0.1730,0.0844,0.0692,0.2428,0.1730,0.0844,0.0692,0.2428
CHC,2026-04-22,L,5,1,0,0,2,0.2000,0.0000,0.0000,0.4000,CHC_vs_L,0.1559,0.0708,0.0803,0.2666,0.1693,0.0957,0.0667,0.2469,0.1693,0.0957,0.0667,0.2469,0.1693,0.0957,0.0667,0.2469,0.1693,0.0957,0.0667,0.2469,0.1693,0.0957,0.0667,0.2469
CHC,2026-04-23,L,39,6,4,2,15,0.1538,0.1026,0.0513,0.3846,CHC_vs_L,0.1734,0.0379,0.0693,0.2797,0.1724,0.0861,0.0600,0.2622,0.1724,0.0861,0.0600,0.2622,0.1724,0.0861,0.0600,0.2622,0.1724,0.0861,0.0600,0.2622,0.1724,0.0861,0.0600,0.2622
CHC,2026-04-24,L,9,1,1,1,4,0.1111,0.1111,0.1111,0.4444,CHC_vs_L,0.1654,0.0487,0.0691,0.2783,0.1753,0.0714,0.0652,0.2881,0.1707,0.0876,0.0593,0.2733,0.1707,0.0876,0.0593,0.2733,0.1707,0.0876,0.0593,0.2733,0.1707,0.0876,0.0593,0.2733
CHC,2026-04-25,L,6,3,1,0,0,0.5000,0.1667,0.0000,0.0000,CHC_vs_L,0.1662,0.0571,0.0775,0.2967,0.1556,0.0709,0.0724,0.3095,0.1657,0.0896,0.0636,0.2876,0.1657,0.0896,0.0636,0.2876,0.1657,0.0896,0.0636,0.2876,0.1657,0.0896,0.0636,0.2876
CHC,2026-04-26,L,31,7,4,0,4,0.2258,0.1290,0.0000,0.1290,CHC_vs_L,0.2376,0.0809,0.0298,0.2491,0.1979,0.0645,0.0648,0.2787,0.1914,0.0955,0.0587,0.2654,0.1914,0.0955,0.0587,0.2654,0.1914,0.0955,0.0587,0.2654,0.1914,0.0955,0.0587,0.2654
CHC,2026-04-27,L,6,2,1,0,0,0.3333,0.1667,0.0000,0.0000,CHC_vs_L,0.2615,0.0993,0.0298,0.2339,0.1994,0.0748,0.0595,0.2522,0.1939,0.0979,0.0545,0.2557,0.1939,0.0979,0.0545,0.2557,0.1939,0.0979,0.0545,0.2557,0.1939,0.0979,0.0545,0.2557
CHC,2026-04-28,L,10,1,1,1,3,0.1000,0.1000,0.1000,0.3000,CHC_vs_L,0.2377,0.1232,0.0298,0.2339,0.2222,0.0862,0.0542,0.2206,0.2088,0.0919,0.0545,0.2468,0.2032,0.1025,0.0509,0.2387,0.2032,0.1025,0.0509,0.2387,0.2032,0.1025,0.0509,0.2387
CHC,2026-04-29,L,4,0,1,0,1,0.0000,0.2500,0.0000,0.2500,CHC_vs_L,0.2320,0.1109,0.0375,0.2369,0.2322,0.0962,0.0309,0.2172,0.1939,0.0908,0.0589,0.2517,0.1967,0.1023,0.0539,0.2425,0.1967,0.1023,0.0539,0.2425,0.1967,0.1023,0.0539,0.2425
CHC,2026-05-01,L,6,2,0,0,0,0.3333,0.0000,0.0000,0.0000,CHC_vs_L,0.2034,0.1466,0.0375,0.2154,0.2264,0.1212,0.0309,0.2187,0.1884,0.0922,0.0534,0.2476,0.1852,0.1110,0.0508,0.2429,0.1852,0.1110,0.0508,0.2429,0.1852,0.1110,0.0508,0.2429
CHC,2026-05-04,L,3,1,1,0,0,0.3333,0.3333,0.0000,0.0000,CHC_vs_L,0.2291,0.1319,0.0302,0.1605,0.2097,0.1212,0.0309,0.2187,0.1972,0.0903,0.0496,0.2194,0.1934,0.1048,0.0479,0.2294,0.1934,0.1048,0.0479,0.2294,0.1934,0.1048,0.0479,0.2294
CHC,2026-05-05,L,25,4,4,0,5,0.1600,0.1600,0.0000,0.2000,CHC_vs_L,0.2608,0.1637,0.0143,0.0970,0.2291,0.1359,0.0262,0.1908,0.2135,0.1104,0.0459,0.1968,0.2008,0.1169,0.0454,0.2174,0.2008,0.1169,0.0454,0.2174,0.2008,0.1169,0.0454,0.2174
CHC,2026-05-06,L,8,1,3,0,2,0.1250,0.3750,0.0000,0.2500,CHC_vs_L,0.2123,0.1627,0.0143,0.1256,0.2251,0.1519,0.0262,0.1708,0.2249,0.1218,0.0221,0.1873,0.1987,0.1190,0.0431,0.2165,0.1987,0.1190,0.0431,0.2165,0.1987,0.1190,0.0431,0.2165
CHC,2026-05-08,L,3,0,0,0,1,0.0000,0.0000,0.0000,0.3333,CHC_vs_L,0.1979,0.1979,0.0143,0.1429,0.2222,0.1792,0.0211,0.1573,0.2297,0.1486,0.0221,0.1884,0.1952,0.1312,0.0411,0.2181,0.1952,0.1312,0.0411,0.2181,0.1952,0.1312,0.0411,0.2181
CHC,2026-05-09,L,4,1,0,0,0,0.2500,0.0000,0.0000,0.0000,CHC_vs_L,0.1502,0.1740,0.0143,0.1905,0.2111,0.1681,0.0100,0.1462,0.1939,0.1486,0.0221,0.2122,0.1893,0.1193,0.0411,0.2280,0.1863,0.1253,0.0392,0.2233,0.1863,0.1253,0.0392,0.2233
CHC,2026-05-10,L,6,1,0,0,0,0.1667,0.0000,0.0000,0.0000,CHC_vs_L,0.1717,0.1598,0.0000,0.1476,0.1861,0.1514,0.0100,0.1462,0.2018,0.1353,0.0187,0.1922,0.1865,0.1138,0.0393,0.2170,0.1891,0.1198,0.0375,0.2136,0.1891,0.1198,0.0375,0.2136
CHC,2026-05-12,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,CHC_vs_L,0.1955,0.1240,0.0000,0.1119,0.1802,0.1385,0.0100,0.1333,0.1995,0.1353,0.0187,0.1637,0.1908,0.1028,0.0356,0.2024,0.1882,0.1148,0.0360,0.2047,0.1882,0.1148,0.0360,0.2047
CHC,2026-05-13,L,6,4,0,0,0,0.6667,0.0000,0.0000,0.0000,CHC_vs_L,0.1479,0.1240,0.0000,0.1119,0.1468,0.1218,0.0100,0.1333,0.1885,0.1280,0.0151,0.1362,0.1808,0.1016,0.0331,0.1836,0.1806,0.1102,0.0345,0.1965,0.1806,0.1102,0.0345,0.1965
CHC,2026-05-14,L,29,9,2,0,5,0.3103,0.0690,0.0000,0.1724,CHC_vs_L,0.1955,0.0764,0.0000,0.1119,0.2035,0.1118,0.0000,0.1033,0.2282,0.1200,0.0071,0.1045,0.2075,0.0991,0.0306,0.1685,0.1993,0.1060,0.0332,0.1890,0.1993,0.1060,0.0332,0.1890
CHC,2026-05-15,L,13,0,1,0,5,0.0000,0.0769,0.0000,0.3846,CHC_vs_L,0.2170,0.0634,0.0000,0.1080,0.2345,0.0937,0.0000,0.0956,0.2146,0.1131,0.0071,0.1168,0.2223,0.1024,0.0147,0.1609,0.2035,0.1046,0.0320,0.1884,0.2035,0.1046,0.0320,0.1884
CHC,2026-05-16,L,6,0,2,0,1,0.0000,0.3333,0.0000,0.1667,CHC_vs_L,0.1991,0.0208,0.0000,0.1272,0.2012,0.1014,0.0000,0.1340,0.1985,0.1093,0.0071,0.1350,0.2195,0.1060,0.0147,0.1680,0.1962,0.1036,0.0308,0.1954,0.1962,0.1036,0.0308,0.1954
CHC,2026-05-17,L,13,1,1,0,2,0.0769,0.0769,0.0000,0.1538,CHC_vs_L,0.1991,0.0685,0.0000,0.1034,0.1679,0.1014,0.0000,0.1507,0.1747,0.1213,0.0071,0.1469,0.1957,0.1219,0.0147,0.1759,0.1894,0.1115,0.0298,0.1944,0.1894,0.1115,0.0298,0.1944
CHC,2026-05-18,L,16,5,0,0,4,0.3125,0.0000,0.0000,0.2500,CHC_vs_L,0.1744,0.0794,0.0000,0.1254,0.1596,0.0931,0.0000,0.1461,0.1730,0.1196,0.0000,0.1365,0.1927,0.1167,0.0125,0.1700,0.1857,0.1104,0.0288,0.1930,0.1857,0.1104,0.0288,0.1930
CHC,2026-05-19,L,7,2,1,0,4,0.2857,0.1429,0.0000,0.5714,CHC_vs_L,0.1952,0.0794,0.0000,0.1611,0.1783,0.0556,0.0000,0.1461,0.1953,0.1017,0.0000,0.1365,0.1980,0.1167,0.0125,0.1628,0.1919,0.1021,0.0288,0.1972,0.1898,0.1068,0.0278,0.1949
CHC,2026-05-20,L,29,13,2,0,2,0.4483,0.0690,0.0000,0.0690,CHC_vs_L,0.2360,0.0999,0.0000,0.2427,0.2069,0.0699,0.0000,0.1699,0.1919,0.1120,0.0000,0.1773,0.2043,0.1186,0.0101,0.1717,0.1912,0.1030,0.0275,0.2085,0.1928,0.1080,0.0270,0.2066
CHC,2026-05-22,L,8,0,0,1,2,0.0000,0.0000,0.1250,0.2500,CHC_vs_L,0.2048,0.1097,0.0000,0.2526,0.2267,0.0768,0.0000,0.1768,0.2001,0.0931,0.0000,0.1822,0.2204,0.1166,0.0048,0.1538,0.2036,0.0976,0.0249,0.2006,0.2005,0.1068,0.0261,0.2025
CHC,2026-04-12,R,34,6,5,2,9,0.1765,0.1471,0.0588,0.2647,CHC_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
CHC,2026-04-13,R,18,4,2,0,5,0.2222,0.1111,0.0000,0.2778,CHC_vs_R,0.1765,0.1471,0.0588,0.2647,0.1765,0.1471,0.0588,0.2647,0.1765,0.1471,0.0588,0.2647,0.1765,0.1471,0.0588,0.2647,0.1765,0.1471,0.0588,0.2647,0.1765,0.1471,0.0588,0.2647
CHC,2026-04-14,R,34,10,3,0,11,0.2941,0.0882,0.0000,0.3235,CHC_vs_R,0.1993,0.1291,0.0294,0.2712,0.1993,0.1291,0.0294,0.2712,0.1993,0.1291,0.0294,0.2712,0.1993,0.1291,0.0294,0.2712,0.1993,0.1291,0.0294,0.2712,0.1993,0.1291,0.0294,0.2712
CHC,2026-04-15,R,5,0,1,0,0,0.0000,0.2000,0.0000,0.0000,CHC_vs_R,0.2309,0.1155,0.0196,0.2887,0.2309,0.1155,0.0196,0.2887,0.2309,0.1155,0.0196,0.2887,0.2309,0.1155,0.0196,0.2887,0.2309,0.1155,0.0196,0.2887,0.2309,0.1155,0.0196,0.2887
CHC,2026-04-17,R,23,4,3,2,8,0.1739,0.1304,0.0870,0.3478,CHC_vs_R,0.1732,0.1366,0.0147,0.2165,0.1732,0.1366,0.0147,0.2165,0.1732,0.1366,0.0147,0.2165,0.1732,0.1366,0.0147,0.2165,0.1732,0.1366,0.0147,0.2165,0.1732,0.1366,0.0147,0.2165
CHC,2026-04-18,R,29,3,3,1,4,0.1034,0.1034,0.0345,0.1379,CHC_vs_R,0.1733,0.1354,0.0292,0.2428,0.1733,0.1354,0.0292,0.2428,0.1733,0.1354,0.0292,0.2428,0.1733,0.1354,0.0292,0.2428,0.1733,0.1354,0.0292,0.2428,0.1733,0.1354,0.0292,0.2428
CHC,2026-04-19,R,21,7,3,0,3,0.3333,0.1429,0.0000,0.1429,CHC_vs_R,0.1617,0.1300,0.0300,0.2253,0.1617,0.1300,0.0300,0.2253,0.1617,0.1300,0.0300,0.2253,0.1617,0.1300,0.0300,0.2253,0.1617,0.1300,0.0300,0.2253,0.1617,0.1300,0.0300,0.2253
CHC,2026-04-20,R,34,9,5,1,8,0.2647,0.1471,0.0294,0.2353,CHC_vs_R,0.1862,0.1319,0.0258,0.2135,0.1862,0.1319,0.0258,0.2135,0.1862,0.1319,0.0258,0.2135,0.1862,0.1319,0.0258,0.2135,0.1862,0.1319,0.0258,0.2135,0.1862,0.1319,0.0258,0.2135
CHC,2026-04-21,R,5,0,2,0,0,0.0000,0.4000,0.0000,0.0000,CHC_vs_R,0.1988,0.1319,0.0216,0.2093,0.1960,0.1338,0.0262,0.2162,0.1960,0.1338,0.0262,0.2162,0.1960,0.1338,0.0262,0.2162,0.1960,0.1338,0.0262,0.2162,0.1960,0.1338,0.0262,0.2162
CHC,2026-04-22,R,33,6,1,2,11,0.1818,0.0303,0.0606,0.3333,CHC_vs_R,0.1671,0.1731,0.0216,0.1696,0.1742,0.1634,0.0233,0.1922,0.1742,0.1634,0.0233,0.1922,0.1742,0.1634,0.0233,0.1922,0.1742,0.1634,0.0233,0.1922,0.1742,0.1634,0.0233,0.1922
CHC,2026-04-23,R,13,1,1,1,3,0.0769,0.0769,0.0769,0.2308,CHC_vs_R,0.1510,0.1649,0.0302,0.1710,0.1750,0.1501,0.0270,0.2063,0.1750,0.1501,0.0270,0.2063,0.1750,0.1501,0.0270,0.2063,0.1750,0.1501,0.0270,0.2063,0.1750,0.1501,0.0270,0.2063
CHC,2026-04-24,R,30,12,1,1,7,0.4000,0.0333,0.0333,0.2333,CHC_vs_R,0.1620,0.1473,0.0412,0.2040,0.1650,0.1430,0.0288,0.2029,0.1661,0.1434,0.0316,0.2085,0.1661,0.1434,0.0316,0.2085,0.1661,0.1434,0.0316,0.2085,0.1661,0.1434,0.0316,0.2085
CHC,2026-04-25,R,32,8,1,3,9,0.2500,0.0312,0.0938,0.2812,CHC_vs_R,0.1943,0.1334,0.0335,0.1876,0.1828,0.1353,0.0322,0.1985,0.1856,0.1342,0.0317,0.2106,0.1856,0.1342,0.0317,0.2106,0.1856,0.1342,0.0317,0.2106,0.1856,0.1342,0.0317,0.2106
CHC,2026-04-26,R,8,1,2,0,0,0.1250,0.2500,0.0000,0.0000,CHC_vs_R,0.2153,0.1231,0.0420,0.2081,0.1784,0.1296,0.0415,0.1943,0.1905,0.1263,0.0365,0.2160,0.1905,0.1263,0.0365,0.2160,0.1905,0.1263,0.0365,0.2160,0.1905,0.1263,0.0365,0.2160
CHC,2026-04-27,R,33,6,3,2,8,0.1818,0.0909,0.0606,0.2424,CHC_vs_R,0.1855,0.1384,0.0420,0.1877,0.1909,0.1346,0.0415,0.1943,0.1859,0.1351,0.0339,0.2006,0.1859,0.1351,0.0339,0.2006,0.1859,0.1351,0.0339,0.2006,0.1859,0.1351,0.0339,0.2006
CHC,2026-04-28,R,34,6,5,0,5,0.1765,0.1471,0.0000,0.1471,CHC_vs_R,0.1737,0.1304,0.0465,0.1887,0.1917,0.1306,0.0389,0.1837,0.1862,0.1311,0.0340,0.1990,0.1856,0.1322,0.0357,0.2034,0.1856,0.1322,0.0357,0.2034,0.1856,0.1322,0.0357,0.2034
CHC,2026-04-29,R,37,3,4,2,8,0.0811,0.1081,0.0541,0.2162,CHC_vs_R,0.1989,0.0943,0.0465,0.2097,0.1990,0.1350,0.0355,0.1846,0.1830,0.1337,0.0340,0.1897,0.1850,0.1331,0.0334,0.1999,0.1850,0.1331,0.0334,0.1999,0.1850,0.1331,0.0334,0.1999
CHC,2026-05-01,R,30,3,4,0,8,0.1000,0.1333,0.0000,0.2667,CHC_vs_R,0.1845,0.1054,0.0455,0.1930,0.1738,0.1315,0.0409,0.1920,0.1678,0.1351,0.0379,0.1820,0.1789,0.1317,0.0346,0.2008,0.1789,0.1317,0.0346,0.2008,0.1789,0.1317,0.0346,0.2008
CHC,2026-05-02,R,33,7,4,1,5,0.2121,0.1212,0.0303,0.1515,CHC_vs_R,0.1878,0.1134,0.0345,0.1981,0.1573,0.1301,0.0379,0.1951,0.1749,0.1304,0.0379,0.2011,0.1745,0.1317,0.0327,0.2045,0.1745,0.1317,0.0327,0.2045,0.1745,0.1317,0.0327,0.2045
CHC,2026-05-03,R,42,8,6,1,12,0.1905,0.1429,0.0238,0.2857,CHC_vs_R,0.1609,0.1260,0.0341,0.1864,0.1785,0.1022,0.0410,0.2103,0.1776,0.1297,0.0338,0.1870,0.1765,0.1312,0.0326,0.2017,0.1765,0.1312,0.0326,0.2017,0.1765,0.1312,0.0326,0.2017
CHC,2026-05-04,R,35,4,5,2,6,0.1143,0.1429,0.0571,0.1714,CHC_vs_R,0.1524,0.1419,0.0241,0.1871,0.1794,0.1135,0.0373,0.2055,0.1838,0.1325,0.0331,0.1976,0.1772,0.1318,0.0322,0.2059,0.1772,0.1318,0.0322,0.2059,0.1772,0.1318,0.0322,0.2059
CHC,2026-05-05,R,17,3,3,1,3,0.1765,0.1765,0.0588,0.1765,CHC_vs_R,0.1509,0.1266,0.0323,0.2116,0.1831,0.1201,0.0353,0.1996,0.1682,0.1325,0.0371,0.1996,0.1742,0.1323,0.0333,0.2043,0.1742,0.1323,0.0333,0.2043,0.1742,0.1323,0.0333,0.2043
CHC,2026-05-06,R,34,9,1,2,8,0.2647,0.0294,0.0588,0.2353,CHC_vs_R,0.1501,0.1388,0.0320,0.2022,0.1608,0.1344,0.0378,0.1939,0.1619,0.1346,0.0392,0.1954,0.1742,0.1337,0.0333,0.2001,0.1743,0.1343,0.0345,0.2030,0.1743,0.1343,0.0345,0.2030
CHC,2026-05-07,R,38,3,7,1,7,0.0789,0.1842,0.0263,0.1842,CHC_vs_R,0.1627,0.1220,0.0404,0.2148,0.1622,0.1342,0.0344,0.1893,0.1808,0.1081,0.0434,0.2122,0.1762,0.1298,0.0361,0.1980,0.1782,0.1297,0.0356,0.2044,0.1782,0.1297,0.0356,0.2044
CHC,2026-05-08,R,39,6,6,1,8,0.1538,0.1538,0.0256,0.2051,CHC_vs_R,0.1624,0.1329,0.0365,0.2102,0.1576,0.1276,0.0370,0.2077,0.1734,0.1191,0.0410,0.2016,0.1660,0.1344,0.0374,0.1914,0.1741,0.1320,0.0352,0.2036,0.1741,0.1320,0.0352,0.2036
