team,game_date,batter_hand_split,PA,K,BB,HR,H,team_allowed_k_rate_vs_hand,team_allowed_bb_rate_vs_hand,team_allowed_hr_rate_vs_hand,team_allowed_h_rate_vs_hand,team_hand_key,team_allowed_k_rate_vs_hand_last7,team_allowed_bb_rate_vs_hand_last7,team_allowed_hr_rate_vs_hand_last7,team_allowed_h_rate_vs_hand_last7,team_allowed_k_rate_vs_hand_last10,team_allowed_bb_rate_vs_hand_last10,team_allowed_hr_rate_vs_hand_last10,team_allowed_h_rate_vs_hand_last10,team_allowed_k_rate_vs_hand_last14,team_allowed_bb_rate_vs_hand_last14,team_allowed_hr_rate_vs_hand_last14,team_allowed_h_rate_vs_hand_last14,team_allowed_k_rate_vs_hand_last21,team_allowed_bb_rate_vs_hand_last21,team_allowed_hr_rate_vs_hand_last21,team_allowed_h_rate_vs_hand_last21,team_allowed_k_rate_vs_hand_last30,team_allowed_bb_rate_vs_hand_last30,team_allowed_hr_rate_vs_hand_last30,team_allowed_h_rate_vs_hand_last30,team_allowed_k_rate_vs_hand_std,team_allowed_bb_rate_vs_hand_std,team_allowed_hr_rate_vs_hand_std,team_allowed_h_rate_vs_hand_std
AZ,2026-05-12,R,16,3,2,1,5,0.1875,0.1250,0.0625,0.3125,AZ_vs_R,0.2474,0.0459,0.0155,0.1265,0.2280,0.0515,0.0109,0.1443,0.2101,0.0761,0.0259,0.1912,0.2037,0.0869,0.0303,0.2070,0.2016,0.0906,0.0371,0.2066,0.2016,0.0906,0.0371,0.2066
AZ,2026-05-13,R,16,5,0,1,6,0.3125,0.0000,0.0625,0.3750,AZ_vs_R,0.2342,0.0466,0.0245,0.1597,0.2372,0.0592,0.0171,0.1517,0.2103,0.0797,0.0224,0.1924,0.2059,0.0929,0.0311,0.2128,0.2010,0.0920,0.0381,0.2107,0.2010,0.0920,0.0381,0.2107
AZ,2026-05-15,R,9,0,0,1,3,0.0000,0.0000,0.1111,0.3333,AZ_vs_R,0.2431,0.0377,0.0334,0.1954,0.2449,0.0533,0.0234,0.1834,0.2230,0.0702,0.0269,0.2001,0.2094,0.0929,0.0340,0.2125,0.2051,0.0885,0.0390,0.2168,0.2051,0.0885,0.0390,0.2168
AZ,2026-05-16,R,19,4,0,0,8,0.2105,0.0000,0.0000,0.4211,AZ_vs_R,0.2011,0.0377,0.0409,0.2262,0.2232,0.0446,0.0345,0.1906,0.2088,0.0559,0.0348,0.2168,0.1995,0.0869,0.0373,0.2125,0.1978,0.0854,0.0416,0.2210,0.1978,0.0854,0.0416,0.2210
AZ,2026-05-17,R,9,2,1,0,2,0.2222,0.1111,0.0000,0.2222,AZ_vs_R,0.2026,0.0377,0.0337,0.2578,0.2162,0.0326,0.0345,0.2247,0.2136,0.0457,0.0246,0.2061,0.2000,0.0774,0.0342,0.2262,0.1983,0.0824,0.0401,0.2279,0.1983,0.0824,0.0401,0.2279
AZ,2026-05-18,R,19,4,1,1,4,0.2105,0.0526,0.0526,0.2105,AZ_vs_R,0.2007,0.0452,0.0337,0.2727,0.2135,0.0375,0.0345,0.2344,0.2227,0.0502,0.0246,0.2049,0.2046,0.0748,0.0322,0.2269,0.1991,0.0834,0.0388,0.2277,0.1991,0.0834,0.0388,0.2277
AZ,2026-05-19,R,21,4,3,1,5,0.1905,0.1429,0.0476,0.2381,AZ_vs_R,0.2080,0.0412,0.0412,0.2857,0.2051,0.0428,0.0339,0.2437,0.2209,0.0498,0.0284,0.2158,0.2073,0.0700,0.0347,0.2259,0.2005,0.0824,0.0378,0.2291,0.1994,0.0824,0.0392,0.2271
AZ,2026-05-20,R,19,5,1,1,4,0.2632,0.0526,0.0526,0.2105,AZ_vs_R,0.1905,0.0617,0.0481,0.3018,0.2042,0.0570,0.0336,0.2475,0.2190,0.0538,0.0318,0.2141,0.2036,0.0713,0.0333,0.2281,0.1971,0.0832,0.0335,0.2273,0.1991,0.0843,0.0395,0.2275
AZ,2026-05-21,R,23,5,1,0,3,0.2174,0.0435,0.0000,0.1304,AZ_vs_R,0.2013,0.0513,0.0466,0.2873,0.2069,0.0564,0.0389,0.2568,0.2178,0.0490,0.0356,0.2235,0.2073,0.0702,0.0305,0.2240,0.2019,0.0810,0.0352,0.2284,0.2011,0.0833,0.0399,0.2269
BAL,2026-04-12,L,8,3,0,0,1,0.3750,0.0000,0.0000,0.1250,BAL_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
BAL,2026-04-13,L,29,9,1,2,8,0.3103,0.0345,0.0690,0.2759,BAL_vs_L,0.3750,0.0000,0.0000,0.1250,0.3750,0.0000,0.0000,0.1250,0.3750,0.0000,0.0000,0.1250,0.3750,0.0000,0.0000,0.1250,0.3750,0.0000,0.0000,0.1250,0.3750,0.0000,0.0000,0.1250
BAL,2026-04-14,L,4,2,0,0,0,0.5000,0.0000,0.0000,0.0000,BAL_vs_L,0.3427,0.0172,0.0345,0.2004,0.3427,0.0172,0.0345,0.2004,0.3427,0.0172,0.0345,0.2004,0.3427,0.0172,0.0345,0.2004,0.3427,0.0172,0.0345,0.2004,0.3427,0.0172,0.0345,0.2004
BAL,2026-04-15,L,32,6,1,1,8,0.1875,0.0312,0.0312,0.2500,BAL_vs_L,0.3951,0.0115,0.0230,0.1336,0.3951,0.0115,0.0230,0.1336,0.3951,0.0115,0.0230,0.1336,0.3951,0.0115,0.0230,0.1336,0.3951,0.0115,0.0230,0.1336,0.3951,0.0115,0.0230,0.1336
BAL,2026-04-16,L,31,8,4,1,8,0.2581,0.1290,0.0323,0.2581,BAL_vs_L,0.3432,0.0164,0.0251,0.1627,0.3432,0.0164,0.0251,0.1627,0.3432,0.0164,0.0251,0.1627,0.3432,0.0164,0.0251,0.1627,0.3432,0.0164,0.0251,0.1627,0.3432,0.0164,0.0251,0.1627
BAL,2026-04-17,L,35,5,5,1,6,0.1429,0.1429,0.0286,0.1714,BAL_vs_L,0.3262,0.0390,0.0265,0.1818,0.3262,0.0390,0.0265,0.1818,0.3262,0.0390,0.0265,0.1818,0.3262,0.0390,0.0265,0.1818,0.3262,0.0390,0.0265,0.1818,0.3262,0.0390,0.0265,0.1818
BAL,2026-04-18,L,26,7,1,2,3,0.2692,0.0385,0.0769,0.1154,BAL_vs_L,0.2956,0.0563,0.0268,0.1801,0.2956,0.0563,0.0268,0.1801,0.2956,0.0563,0.0268,0.1801,0.2956,0.0563,0.0268,0.1801,0.2956,0.0563,0.0268,0.1801,0.2956,0.0563,0.0268,0.1801
BAL,2026-04-19,L,15,7,2,0,1,0.4667,0.1333,0.0000,0.0667,BAL_vs_L,0.2919,0.0537,0.0340,0.1708,0.2919,0.0537,0.0340,0.1708,0.2919,0.0537,0.0340,0.1708,0.2919,0.0537,0.0340,0.1708,0.2919,0.0537,0.0340,0.1708,0.2919,0.0537,0.0340,0.1708
BAL,2026-04-20,L,30,9,3,1,4,0.3000,0.1000,0.0333,0.1333,BAL_vs_L,0.3050,0.0728,0.0340,0.1625,0.3137,0.0637,0.0297,0.1578,0.3137,0.0637,0.0297,0.1578,0.3137,0.0637,0.0297,0.1578,0.3137,0.0637,0.0297,0.1578,0.3137,0.0637,0.0297,0.1578
BAL,2026-04-21,L,25,6,1,1,7,0.2400,0.0400,0.0400,0.2800,BAL_vs_L,0.3035,0.0821,0.0289,0.1421,0.3122,0.0677,0.0301,0.1551,0.3122,0.0677,0.0301,0.1551,0.3122,0.0677,0.0301,0.1551,0.3122,0.0677,0.0301,0.1551,0.3122,0.0677,0.0301,0.1551
BAL,2026-04-22,L,20,2,2,3,8,0.1000,0.1000,0.1500,0.4000,BAL_vs_L,0.2663,0.0878,0.0346,0.1821,0.3050,0.0649,0.0311,0.1676,0.3050,0.0649,0.0311,0.1676,0.3050,0.0649,0.0311,0.1676,0.3050,0.0649,0.0311,0.1676,0.3050,0.0649,0.0311,0.1676
BAL,2026-04-24,L,17,1,0,1,6,0.0588,0.0000,0.0588,0.3529,BAL_vs_L,0.2538,0.0977,0.0516,0.2036,0.2775,0.0749,0.0461,0.1951,0.2863,0.0681,0.0419,0.1887,0.2863,0.0681,0.0419,0.1887,0.2863,0.0681,0.0419,0.1887,0.2863,0.0681,0.0419,0.1887
BAL,2026-04-25,L,12,1,0,0,3,0.0833,0.0000,0.0000,0.2500,BAL_vs_L,0.2254,0.0792,0.0554,0.2171,0.2523,0.0715,0.0451,0.2028,0.2674,0.0625,0.0433,0.2024,0.2674,0.0625,0.0433,0.2024,0.2674,0.0625,0.0433,0.2024,0.2674,0.0625,0.0433,0.2024
BAL,2026-04-26,L,18,3,3,0,2,0.1667,0.1667,0.0000,0.1111,BAL_vs_L,0.2169,0.0588,0.0513,0.2283,0.2106,0.0715,0.0451,0.2278,0.2532,0.0576,0.0400,0.2061,0.2532,0.0576,0.0400,0.2061,0.2532,0.0576,0.0400,0.2061,0.2532,0.0576,0.0400,0.2061
BAL,2026-04-28,L,9,2,1,0,2,0.2222,0.1111,0.0000,0.2222,BAL_vs_L,0.2022,0.0771,0.0403,0.2277,0.2086,0.0850,0.0420,0.2139,0.2470,0.0654,0.0372,0.1993,0.2470,0.0654,0.0372,0.1993,0.2470,0.0654,0.0372,0.1993,0.2470,0.0654,0.0372,0.1993
BAL,2026-04-30,L,29,6,2,1,8,0.2069,0.0690,0.0345,0.2759,BAL_vs_L,0.1673,0.0740,0.0403,0.2499,0.2050,0.0832,0.0388,0.2103,0.2361,0.0734,0.0372,0.2062,0.2454,0.0685,0.0347,0.2008,0.2454,0.0685,0.0347,0.2008,0.2454,0.0685,0.0347,0.2008
BAL,2026-05-01,L,22,4,2,1,7,0.1818,0.0909,0.0455,0.3182,BAL_vs_L,0.1540,0.0695,0.0405,0.2703,0.2114,0.0759,0.0394,0.2208,0.2287,0.0758,0.0347,0.2062,0.2430,0.0685,0.0347,0.2055,0.2430,0.0685,0.0347,0.2055,0.2430,0.0685,0.0347,0.2055
BAL,2026-05-02,L,28,3,4,3,10,0.1071,0.1429,0.1071,0.3571,BAL_vs_L,0.1457,0.0768,0.0413,0.2758,0.2026,0.0811,0.0362,0.2410,0.2060,0.0823,0.0379,0.2289,0.2394,0.0698,0.0353,0.2121,0.2394,0.0698,0.0353,0.2121,0.2394,0.0698,0.0353,0.2121
BAL,2026-05-03,L,29,2,2,2,9,0.0690,0.0690,0.0690,0.3103,BAL_vs_L,0.1467,0.0829,0.0351,0.2696,0.1667,0.0821,0.0469,0.2701,0.2003,0.0903,0.0434,0.2366,0.2320,0.0739,0.0393,0.2202,0.2320,0.0739,0.0393,0.2202,0.2320,0.0739,0.0393,0.2202
BAL,2026-05-04,L,27,3,6,0,6,0.1111,0.2222,0.0000,0.2222,BAL_vs_L,0.1481,0.0928,0.0366,0.2636,0.1436,0.0789,0.0505,0.2878,0.1868,0.0860,0.0460,0.2403,0.2234,0.0736,0.0409,0.2249,0.2234,0.0736,0.0409,0.2249,0.2234,0.0736,0.0409,0.2249
BAL,2026-05-05,L,32,8,5,1,7,0.2500,0.1562,0.0312,0.2188,BAL_vs_L,0.1521,0.1245,0.0366,0.2596,0.1307,0.0972,0.0465,0.2820,0.1845,0.0917,0.0439,0.2440,0.2178,0.0811,0.0388,0.2248,0.2178,0.0811,0.0388,0.2248,0.2178,0.0811,0.0388,0.2248
BAL,2026-05-06,L,21,2,2,0,4,0.0952,0.0952,0.0000,0.1905,BAL_vs_L,0.1640,0.1230,0.0410,0.2750,0.1457,0.1028,0.0346,0.2639,0.1831,0.1001,0.0407,0.2513,0.2194,0.0846,0.0384,0.2245,0.2194,0.0846,0.0384,0.2245,0.2194,0.0846,0.0384,0.2245
BAL,2026-05-07,L,10,2,0,1,2,0.2000,0.0000,0.1000,0.2000,BAL_vs_L,0.1459,0.1208,0.0410,0.2704,0.1493,0.1123,0.0287,0.2476,0.1566,0.0974,0.0407,0.2602,0.2060,0.0892,0.0384,0.2276,0.2137,0.0851,0.0367,0.2230,0.2137,0.0851,0.0367,0.2230
BAL,2026-05-08,L,21,6,0,0,3,0.2857,0.0000,0.0000,0.1429,BAL_vs_L,0.1449,0.1109,0.0504,0.2596,0.1610,0.1123,0.0387,0.2426,0.1494,0.0902,0.0454,0.2649,0.2008,0.0875,0.0399,0.2240,0.2131,0.0814,0.0395,0.2220,0.2131,0.0814,0.0395,0.2220
BAL,2026-05-09,L,21,5,1,0,4,0.2381,0.0476,0.0000,0.1905,BAL_vs_L,0.1597,0.0979,0.0439,0.2345,0.1729,0.0957,0.0387,0.2458,0.1527,0.0874,0.0426,0.2552,0.1906,0.0875,0.0399,0.2308,0.2161,0.0780,0.0378,0.2187,0.2161,0.0780,0.0378,0.2187
BAL,2026-05-10,L,20,6,2,0,2,0.3000,0.1000,0.0000,0.1000,BAL_vs_L,0.1784,0.0843,0.0286,0.2107,0.1745,0.0893,0.0387,0.2426,0.1626,0.0836,0.0319,0.2402,0.1930,0.0883,0.0384,0.2280,0.2170,0.0768,0.0363,0.2175,0.2170,0.0768,0.0363,0.2175
BAL,2026-05-11,L,25,7,3,1,2,0.2800,0.1200,0.0400,0.0800,BAL_vs_L,0.2115,0.0888,0.0187,0.1807,0.1838,0.0924,0.0353,0.2250,0.1798,0.0908,0.0277,0.2221,0.1950,0.0869,0.0369,0.2204,0.2202,0.0777,0.0349,0.2130,0.2202,0.0777,0.0349,0.2130
BAL,2026-05-12,L,22,5,2,1,3,0.2273,0.0909,0.0455,0.1364,BAL_vs_L,0.2356,0.0742,0.0245,0.1604,0.1936,0.0953,0.0347,0.2012,0.1938,0.0993,0.0305,0.2100,0.2015,0.0858,0.0374,0.2161,0.2224,0.0793,0.0351,0.2081,0.2224,0.0793,0.0351,0.2081
BAL,2026-05-13,L,24,5,5,0,1,0.2083,0.2083,0.0000,0.0417,BAL_vs_L,0.2323,0.0648,0.0265,0.1486,0.2056,0.0901,0.0286,0.1791,0.1982,0.0939,0.0338,0.2118,0.1995,0.0883,0.0359,0.2171,0.2226,0.0797,0.0355,0.2055,0.2226,0.0797,0.0355,0.2055
BAL,2026-05-15,L,22,4,2,1,5,0.1818,0.0909,0.0455,0.2273,BAL_vs_L,0.2485,0.0810,0.0265,0.1273,0.2196,0.1041,0.0217,0.1523,0.1972,0.1009,0.0338,0.1989,0.1872,0.0919,0.0359,0.2159,0.2221,0.0841,0.0342,0.1999,0.2221,0.0841,0.0342,0.1999
BAL,2026-05-16,L,27,3,2,1,7,0.1111,0.0741,0.0370,0.2593,BAL_vs_L,0.2459,0.0940,0.0187,0.1312,0.2266,0.0909,0.0262,0.1528,0.1954,0.1024,0.0346,0.1954,0.1816,0.0915,0.0365,0.2204,0.2208,0.0843,0.0346,0.2008,0.2208,0.0843,0.0346,0.2008
BAL,2026-05-17,L,32,9,3,0,7,0.2812,0.0938,0.0000,0.2188,BAL_vs_L,0.2209,0.1045,0.0240,0.1479,0.2128,0.0827,0.0268,0.1568,0.1903,0.1012,0.0340,0.1912,0.1755,0.0931,0.0364,0.2194,0.2120,0.0868,0.0358,0.2053,0.2172,0.0840,0.0347,0.2027
BAL,2026-05-18,L,17,2,2,0,6,0.1176,0.1176,0.0000,0.3529,BAL_vs_L,0.2271,0.1111,0.0240,0.1519,0.2314,0.0826,0.0268,0.1597,0.2028,0.0977,0.0263,0.1813,0.1841,0.0928,0.0292,0.2108,0.2110,0.0888,0.0335,0.2034,0.2192,0.0843,0.0336,0.2032
BAL,2026-05-19,L,20,5,2,0,3,0.2500,0.1000,0.0000,0.1500,BAL_vs_L,0.2011,0.1137,0.0240,0.1880,0.2231,0.0943,0.0168,0.1750,0.2063,0.1012,0.0214,0.1844,0.1869,0.0984,0.0264,0.2108,0.1983,0.0927,0.0335,0.2151,0.2162,0.0853,0.0326,0.2077
BAL,2026-05-20,L,21,5,2,1,4,0.2381,0.0952,0.0476,0.1905,BAL_vs_L,0.1968,0.1108,0.0183,0.1980,0.2196,0.1043,0.0168,0.1757,0.2162,0.0925,0.0214,0.1792,0.1948,0.1032,0.0264,0.2060,0.2003,0.0950,0.0325,0.2118,0.2172,0.0858,0.0316,0.2060
BAL,2026-04-12,R,25,4,0,1,6,0.1600,0.0000,0.0400,0.2400,BAL_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
BAL,2026-04-13,R,8,2,0,2,2,0.2500,0.0000,0.2500,0.2500,BAL_vs_R,0.1600,0.0000,0.0400,0.2400,0.1600,0.0000,0.0400,0.2400,0.1600,0.0000,0.0400,0.2400,0.1600,0.0000,0.0400,0.2400,0.1600,0.0000,0.0400,0.2400,0.1600,0.0000,0.0400,0.2400
BAL,2026-04-14,R,34,11,1,1,10,0.3235,0.0294,0.0294,0.2941,BAL_vs_R,0.2050,0.0000,0.1450,0.2450,0.2050,0.0000,0.1450,0.2450,0.2050,0.0000,0.1450,0.2450,0.2050,0.0000,0.1450,0.2450,0.2050,0.0000,0.1450,0.2450,0.2050,0.0000,0.1450,0.2450
BAL,2026-04-15,R,12,2,0,0,4,0.1667,0.0000,0.0000,0.3333,BAL_vs_R,0.2445,0.0098,0.1065,0.2614,0.2445,0.0098,0.1065,0.2614,0.2445,0.0098,0.1065,0.2614,0.2445,0.0098,0.1065,0.2614,0.2445,0.0098,0.1065,0.2614,0.2445,0.0098,0.1065,0.2614
BAL,2026-04-16,R,4,2,0,0,0,0.5000,0.0000,0.0000,0.0000,BAL_vs_R,0.2250,0.0074,0.0799,0.2794,0.2250,0.0074,0.0799,0.2794,0.2250,0.0074,0.0799,0.2794,0.2250,0.0074,0.0799,0.2794,0.2250,0.0074,0.0799,0.2794,0.2250,0.0074,0.0799,0.2794
BAL,2026-04-17,R,6,2,2,0,1,0.3333,0.3333,0.0000,0.1667,BAL_vs_R,0.2800,0.0059,0.0639,0.2235,0.2800,0.0059,0.0639,0.2235,0.2800,0.0059,0.0639,0.2235,0.2800,0.0059,0.0639,0.2235,0.2800,0.0059,0.0639,0.2235,0.2800,0.0059,0.0639,0.2235
BAL,2026-04-18,R,3,1,1,0,0,0.3333,0.3333,0.0000,0.0000,BAL_vs_R,0.2889,0.0605,0.0532,0.2140,0.2889,0.0605,0.0532,0.2140,0.2889,0.0605,0.0532,0.2140,0.2889,0.0605,0.0532,0.2140,0.2889,0.0605,0.0532,0.2140,0.2889,0.0605,0.0532,0.2140
BAL,2026-04-19,R,22,5,2,2,7,0.2273,0.0909,0.0909,0.3182,BAL_vs_R,0.2953,0.0994,0.0456,0.1834,0.2953,0.0994,0.0456,0.1834,0.2953,0.0994,0.0456,0.1834,0.2953,0.0994,0.0456,0.1834,0.2953,0.0994,0.0456,0.1834,0.2953,0.0994,0.0456,0.1834
BAL,2026-04-20,R,24,4,3,0,10,0.1667,0.1250,0.0000,0.4167,BAL_vs_R,0.3049,0.1124,0.0529,0.1946,0.2868,0.0984,0.0513,0.2003,0.2868,0.0984,0.0513,0.2003,0.2868,0.0984,0.0513,0.2003,0.2868,0.0984,0.0513,0.2003,0.2868,0.0984,0.0513,0.2003
BAL,2026-04-21,R,15,1,3,0,3,0.0667,0.2000,0.0000,0.2000,BAL_vs_R,0.2930,0.1303,0.0172,0.2184,0.2734,0.1013,0.0456,0.2243,0.2734,0.1013,0.0456,0.2243,0.2734,0.1013,0.0456,0.2243,0.2734,0.1013,0.0456,0.2243,0.2734,0.1013,0.0456,0.2243
BAL,2026-04-22,R,18,3,0,0,2,0.1667,0.0000,0.0000,0.1111,BAL_vs_R,0.2563,0.1547,0.0130,0.2050,0.2527,0.1112,0.0410,0.2219,0.2527,0.1112,0.0410,0.2219,0.2527,0.1112,0.0410,0.2219,0.2527,0.1112,0.0410,0.2219,0.2527,0.1112,0.0410,0.2219
BAL,2026-04-24,R,20,5,2,0,4,0.2500,0.1000,0.0000,0.2000,BAL_vs_R,0.2563,0.1547,0.0130,0.1732,0.2534,0.1112,0.0370,0.2090,0.2449,0.1011,0.0373,0.2118,0.2449,0.1011,0.0373,0.2118,0.2449,0.1011,0.0373,0.2118,0.2449,0.1011,0.0373,0.2118
BAL,2026-04-25,R,39,6,5,3,14,0.1538,0.1282,0.0769,0.3590,BAL_vs_R,0.2206,0.1689,0.0130,0.2018,0.2534,0.1212,0.0120,0.2040,0.2453,0.1010,0.0342,0.2108,0.2453,0.1010,0.0342,0.2108,0.2453,0.1010,0.0342,0.2108,0.2453,0.1010,0.0342,0.2108
BAL,2026-04-26,R,20,3,2,1,5,0.1500,0.1000,0.0500,0.2500,BAL_vs_R,0.1949,0.1396,0.0240,0.2293,0.2364,0.1311,0.0168,0.2105,0.2383,0.1031,0.0375,0.2222,0.2383,0.1031,0.0375,0.2222,0.2383,0.1031,0.0375,0.2222,0.2383,0.1031,0.0375,0.2222
BAL,2026-04-28,R,31,10,1,1,9,0.3226,0.0323,0.0323,0.2903,BAL_vs_R,0.1687,0.1063,0.0311,0.2650,0.2348,0.1411,0.0218,0.2022,0.2320,0.1029,0.0384,0.2242,0.2320,0.1029,0.0384,0.2242,0.2320,0.1029,0.0384,0.2242,0.2320,0.1029,0.0384,0.2242
BAL,2026-04-30,R,57,8,2,1,19,0.1404,0.0351,0.0175,0.3333,BAL_vs_R,0.1823,0.0979,0.0227,0.2610,0.2170,0.1443,0.0250,0.2312,0.2436,0.1052,0.0378,0.2278,0.2380,0.0982,0.0380,0.2286,0.2380,0.0982,0.0380,0.2286,0.2380,0.0982,0.0380,0.2286
BAL,2026-05-01,R,18,4,4,1,4,0.2222,0.2222,0.0556,0.2222,BAL_vs_R,0.1786,0.0851,0.0252,0.2491,0.1977,0.1145,0.0268,0.2479,0.2358,0.1077,0.0212,0.2338,0.2319,0.0942,0.0367,0.2352,0.2319,0.0942,0.0367,0.2352,0.2319,0.0942,0.0367,0.2352
BAL,2026-05-02,R,11,5,3,0,1,0.4545,0.2727,0.0000,0.0909,BAL_vs_R,0.2008,0.0883,0.0332,0.2523,0.1866,0.1034,0.0323,0.2701,0.2285,0.1215,0.0231,0.2286,0.2314,0.1018,0.0378,0.2344,0.2314,0.1018,0.0378,0.2344,0.2314,0.1018,0.0378,0.2344
BAL,2026-05-03,R,14,1,1,1,6,0.0714,0.0714,0.0714,0.4286,BAL_vs_R,0.2419,0.1272,0.0332,0.2494,0.2094,0.1216,0.0232,0.2474,0.2491,0.1409,0.0231,0.2113,0.2438,0.1112,0.0357,0.2264,0.2438,0.1112,0.0357,0.2264,0.2438,0.1112,0.0357,0.2264
BAL,2026-05-04,R,14,1,2,1,4,0.0714,0.1429,0.0714,0.2857,BAL_vs_R,0.2164,0.1231,0.0434,0.2820,0.1998,0.1162,0.0304,0.2485,0.2185,0.1460,0.0282,0.2419,0.2347,0.1092,0.0376,0.2371,0.2347,0.1092,0.0376,0.2371,0.2347,0.1092,0.0376,0.2371
BAL,2026-05-05,R,9,2,0,1,2,0.2222,0.0000,0.1111,0.2222,BAL_vs_R,0.2047,0.1252,0.0426,0.2716,0.2003,0.1105,0.0375,0.2571,0.1998,0.1324,0.0333,0.2504,0.2265,0.1108,0.0393,0.2395,0.2265,0.1108,0.0393,0.2395,0.2265,0.1108,0.0393,0.2395
BAL,2026-05-06,R,15,5,2,0,2,0.3333,0.1333,0.0000,0.1333,BAL_vs_R,0.2150,0.1109,0.0513,0.2676,0.2059,0.1105,0.0486,0.2682,0.1918,0.1086,0.0412,0.2663,0.2263,0.1056,0.0427,0.2387,0.2263,0.1056,0.0427,0.2387,0.2263,0.1056,0.0427,0.2387
BAL,2026-05-07,R,26,2,3,0,4,0.0769,0.1154,0.0000,0.1538,BAL_vs_R,0.2165,0.1254,0.0467,0.2452,0.2142,0.1138,0.0486,0.2616,0.1994,0.1117,0.0347,0.2531,0.2346,0.1119,0.0408,0.2336,0.2312,0.1068,0.0408,0.2339,0.2312,0.1068,0.0408,0.2339
BAL,2026-05-08,R,17,6,2,0,5,0.3529,0.1176,0.0000,0.2941,BAL_vs_R,0.2074,0.1369,0.0442,0.2195,0.2065,0.1125,0.0409,0.2410,0.1930,0.1110,0.0347,0.2343,0.2263,0.1174,0.0289,0.2290,0.2245,0.1072,0.0390,0.2304,0.2245,0.1072,0.0390,0.2304
BAL,2026-05-09,R,21,5,3,1,7,0.2381,0.1429,0.0476,0.3333,BAL_vs_R,0.2261,0.1219,0.0363,0.2298,0.2268,0.1143,0.0359,0.2455,0.2135,0.1051,0.0347,0.2410,0.2277,0.1216,0.0275,0.2290,0.2298,0.1076,0.0374,0.2331,0.2298,0.1076,0.0374,0.2331
BAL,2026-05-10,R,15,4,2,0,2,0.2667,0.1333,0.0000,0.1333,BAL_vs_R,0.1952,0.1034,0.0431,0.2644,0.2183,0.1254,0.0375,0.2498,0.2186,0.1153,0.0381,0.2569,0.2311,0.1284,0.0298,0.2290,0.2302,0.1090,0.0378,0.2371,0.2302,0.1090,0.0378,0.2371
BAL,2026-05-11,R,10,2,0,0,3,0.2000,0.0000,0.0000,0.3000,BAL_vs_R,0.2231,0.1122,0.0329,0.2223,0.2310,0.1352,0.0357,0.2298,0.2198,0.1177,0.0381,0.2522,0.2200,0.1348,0.0298,0.2354,0.2316,0.1100,0.0363,0.2331,0.2316,0.1100,0.0363,0.2331
BAL,2026-05-12,R,17,2,4,1,6,0.1176,0.2353,0.0588,0.3529,BAL_vs_R,0.2415,0.0918,0.0227,0.2243,0.2288,0.1130,0.0302,0.2375,0.2231,0.1085,0.0326,0.2479,0.2137,0.1189,0.0298,0.2417,0.2304,0.1059,0.0350,0.2356,0.2304,0.1059,0.0350,0.2356
BAL,2026-05-13,R,7,2,0,0,0,0.2857,0.0000,0.0000,0.0000,BAL_vs_R,0.2265,0.1254,0.0152,0.2430,0.1951,0.1092,0.0360,0.2637,0.2207,0.1182,0.0333,0.2553,0.2034,0.1142,0.0326,0.2585,0.2264,0.1105,0.0358,0.2398,0.2264,0.1105,0.0358,0.2398
BAL,2026-05-15,R,11,1,1,0,1,0.0909,0.0909,0.0000,0.0909,BAL_vs_R,0.2197,0.1064,0.0152,0.2239,0.2165,0.1021,0.0289,0.2209,0.2181,0.1159,0.0310,0.2346,0.2062,0.1099,0.0282,0.2434,0.2284,0.1067,0.0346,0.2315,0.2284,0.1067,0.0346,0.2315
BAL,2026-05-16,R,16,2,2,2,6,0.1250,0.1250,0.1250,0.3750,BAL_vs_R,0.2217,0.1029,0.0152,0.2149,0.2184,0.0969,0.0218,0.2014,0.2146,0.1199,0.0297,0.2172,0.2026,0.1083,0.0282,0.2279,0.2238,0.1062,0.0334,0.2268,0.2238,0.1062,0.0334,0.2268
BAL,2026-05-17,R,8,2,1,1,2,0.2500,0.1250,0.1250,0.2500,BAL_vs_R,0.1891,0.1039,0.0331,0.2265,0.2087,0.1094,0.0231,0.2167,0.2076,0.1129,0.0347,0.2282,0.2054,0.1047,0.0342,0.2362,0.2227,0.1104,0.0363,0.2313,0.2206,0.1068,0.0364,0.2316
BAL,2026-05-18,R,31,2,5,1,12,0.0645,0.1613,0.0323,0.3871,BAL_vs_R,0.1908,0.1014,0.0441,0.2146,0.2004,0.1085,0.0356,0.2283,0.1930,0.1024,0.0436,0.2395,0.2093,0.1106,0.0401,0.2428,0.2227,0.1145,0.0321,0.2313,0.2216,0.1074,0.0392,0.2322
BAL,2026-05-19,R,15,5,1,1,4,0.3333,0.0667,0.0667,0.2667,BAL_vs_R,0.1620,0.1054,0.0487,0.2508,0.1991,0.1131,0.0389,0.2517,0.1925,0.1088,0.0408,0.2366,0.2005,0.1136,0.0417,0.2517,0.2140,0.1189,0.0322,0.2344,0.2168,0.1090,0.0389,0.2369
BAL,2026-05-20,R,12,1,2,0,2,0.0833,0.1667,0.0000,0.1667,BAL_vs_R,0.1810,0.1149,0.0582,0.2461,0.1972,0.1080,0.0455,0.2489,0.2112,0.1033,0.0405,0.2352,0.2090,0.1106,0.0412,0.2473,0.2196,0.1211,0.0344,0.2322,0.2202,0.1077,0.0398,0.2377
