player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,home_team,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence
hitter,ATH,SD,Darell Hernaiz,687231.0,8.0,SS,Expected Lineup,3.5,,,,,0.94,0.74,0.42,0.29,0.16,0.87,0.04,ATH,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,ATH,SD,Jeff McNeil,643446.0,9.0,2B,Expected Lineup,4.97,,,,,1.6,0.77,1.05,0.71,0.64,2.4,0.42,ATH,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Xander Bogaerts,593428.0,1.0,SS,Expected Lineup,3.79,,,,,0.95,0.13,0.4481494695,0.22749330912,0.17803824192,0.86,0.039383084,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Fernando Tatis Jr.,665487.0,2.0,2B,Expected Lineup,4.31,,,,,0.43,0.77,0.9560522016,0.5440057392000001,0.33629445696,1.85,0.049228855,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Manny Machado,592518.0,3.0,3B,Expected Lineup,4.15,,,,,1.02,0.15,0.497943855,0.247275336,0.21760229568,0.97,0.049228855,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Miguel Andujar,609280.0,4.0,DH,Expected Lineup,3.53,,,,,1.27,0.12,0.4182728382,0.21760229568,0.18792925536,0.83,0.039383084,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Gavin Sheets,657757.0,5.0,1B,Expected Lineup,4.27,,,,,1.0,0.15,0.9560522016,0.43520459136,0.38574952416,1.78,0.049228855,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Ramón Laureano,657656.0,6.0,LF,Expected Lineup,3.57,,,,,0.97,0.12,0.9162166932,0.35607648384,0.36596749728,1.66,0.039383084,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Jackson Merrill,701538.0,7.0,CF,Expected Lineup,2.2,,,,,1.24,0.08,0.2589308046,0.11869216128,0.0989101344,0.48,0.019691542,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Nick Castellanos,592206.0,8.0,RF,Expected Lineup,3.16,,,,,0.32,0.11,0.8465045535,0.33629445696,0.2967304032,1.49,0.039383084,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SD,ATH,Freddy Fermin,666023.0,9.0,C,Expected Lineup,3.6,,,,,0.98,0.75,0.4282317153,0.2967304032,0.16814722848,0.9,0.039383084,SD,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Sam Antonacci,803011.0,1.0,LF,Expected Lineup,4.11,,,,,0.98,0.14,1.51,0.66,0.52,2.69,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Munetaka Murakami,808959.0,2.0,1B,Expected Lineup,4.49,,,,,1.11,0.16,1.24,0.56,0.44,2.24,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Miguel Vargas,678246.0,3.0,3B,Expected Lineup,3.25,,,,,0.32,0.88,0.39,0.34,0.17,0.9,0.04,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Colson Montgomery,695657.0,4.0,SS,Expected Lineup,4.66,,,,,1.14,0.72,0.56,0.39,0.25,1.19,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Chase Meidroth,805367.0,5.0,2B,Expected Lineup,3.99,,,,,0.97,0.74,1.63,0.82,0.64,3.09,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Andrew Benintendi,643217.0,6.0,DH,Expected Lineup,4.08,,,,,1.0,0.14,0.94,0.38,0.38,1.7,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Jarred Kelenic,672284.0,7.0,RF,Expected Lineup,4.28,,,,,0.99,0.72,0.95,0.48,0.34,1.77,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Tristan Peters,671976.0,8.0,CF,Expected Lineup,4.15,,,,,1.0,0.15,0.94,0.38,0.34,1.66,0.05,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,CWS,SF,Drew Romo,691011.0,9.0,C,Expected Lineup,2.58,,,,,0.26,0.09,0.31,0.14,0.12,0.57,0.03,CWS,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Jung Hoo Lee,808982.0,1.0,RF,Expected Lineup,3.57,,,,,0.36,0.12,1.2768437610159196,0.5732584755310033,0.4481838990515116,2.23,0.0422465422536001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Luis Arraez,650333.0,2.0,2B,Expected Lineup,4.11,,,,,0.41,0.14,0.9601865082839712,0.4481838990515116,0.354377966691893,1.7,0.0528081778170002,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Casey Schmitt,669477.0,3.0,DH,Expected Lineup,4.03,,,,,0.4,0.14,0.9704012583720988,0.64621864514404,0.677487289263913,2.23,0.4013421514092017,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Rafael Devers,646240.0,4.0,1B,Expected Lineup,3.79,,,,,0.38,0.14,0.9397570081077168,0.4377610176782207,0.3856466108117658,1.71,0.0422465422536001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Willy Adames,642715.0,5.0,SS,Expected Lineup,3.58,,,,,1.33,0.13,0.4392342537894763,0.2293033902124013,0.1980347460925284,0.84,0.0422465422536001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Matt Chapman,656305.0,6.0,3B,Expected Lineup,3.74,,,,,0.37,0.13,1.4198502622497022,0.5524127127844214,0.5732584755310033,2.47,0.0528081778170002,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Harrison Bader,664056.0,7.0,CF,Expected Lineup,3.15,,,,,1.13,0.11,0.3881605033488395,0.1771889833459465,0.1563432205993645,0.69,0.0316849066902001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Daniel Susac,691740.0,8.0,C,Expected Lineup,3.67,,,,,1.37,0.13,0.8988980077552073,0.3648008480651838,0.32310932257202,1.54,0.0422465422536001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
hitter,SF,CWS,Drew Gilbert,687551.0,9.0,LF,Expected Lineup,2.82,,,,,0.28,0.1,1.1134077596058818,0.4273381363049296,0.3856466108117658,1.87,0.0316849066902001,SF,False,88.0,92.0,88.0,80.0,85.0,83.0,83.0,84.0,86.0,high,high,high,high,high,high,high,high,high
